date,ticker,close,high,low,open,volume
2020-07-23,AAPL,90.25176239013672,94.36604333190014,89.44008553110294,94.28827601915101,197004400
2020-07-23,GOOG,75.33618927001953,78.12908958473479,74.92423975381418,77.88554214264798,32552000
2020-07-23,MSFT,194.05068969726562,202.07945330485066,193.67703682350515,198.50579739742565,67457000
2020-07-24,AAPL,90.02818298339844,90.37327079762859,86.6551018188381,88.44614547198108,185438800
2020-07-24,GOOG,75.14682006835938,75.43341608136954,73.98025415989288,74.50364758790789,30880000
2020-07-24,MSFT,192.8626708984375,194.3572823797303,189.2315175967975,192.01955073187074,39827000
2020-07-27,AAPL,92.16185760498047,92.25420534467249,90.86901149818567,91.09258321042107,121214000
2020-07-27,GOOG,76.05789947509766,76.59321538006152,75.31282425496016,75.33220975626485,24920000
2020-07-27,MSFT,195.30577087402344,195.42073647697526,192.4410894402469,193.0255222872974,30160900
2020-07-28,AAPL,90.64787292480469,91.90913313088771,90.64300783304508,91.73172785652534,103625600
2020-07-28,GOOG,74.57372283935547,75.87299898743439,74.44051956000557,75.80838822977442,34044000
2020-07-28,MSFT,193.55247497558594,196.12013760474971,193.2842121522174,195.07582771240598,23251400
2020-07-29,AAPL,92.38544464111328,92.57014013630604,91.09502355323384,91.1314746598381,90329200
2020-07-29,GOOG,75.65131378173828,76.11018741693535,74.62292656637854,74.87095632509876,22130000
2020-07-29,MSFT,195.50694274902344,196.07220973733158,193.54286436977003,194.0123315708133,19632600
2020-07-30,AAPL,93.50331115722656,93.60780678551026,91.14847362110889,91.5567407848433,158130000
2020-07-30,GOOG,76.12004089355469,76.43914327889114,74.17012918881476,74.40771537798264,33428000
2020-07-30,MSFT,195.3536376953125,195.89017788318162,191.20514013089678,192.5751954494533,25079600
2020-07-31,AAPL,103.29205322265625,103.44272272989053,98.00885320518057,100.0113203728721,374336800
2020-07-31,GOOG,73.70985412597656,75.00167475573284,72.27189897990974,74.80584024537085,68798000
2020-07-31,MSFT,196.41712951660156,196.50336833381417,190.6686157432386,195.83269669820726,51044000
2020-08-03,AAPL,105.894775390625,108.51935893981127,104.87896498205056,105.17787147768598,308151200
2020-08-03,GOOG,73.28687286376953,74.08313460895614,72.84896985920153,73.89276837848996,46604000
2020-08-03,MSFT,207.46385192871094,208.51775194929,201.61953846877378,202.65427268373514,78983000
2020-08-04,AAPL,106.60196685791016,107.69554467867292,105.36014463163505,106.08433883614123,173071600
2020-08-04,GOOG,72.815673828125,73.83909339507412,72.50154676609031,73.39224844568261,38070000
2020-08-04,MSFT,204.35008239746094,205.76805968906118,201.49499124627997,205.19320244984735,49280100
2020-08-05,AAPL,106.98836517333984,107.30914978579867,105.85590367757412,106.32250015172326,121776800
2020-08-05,GOOG,73.2451171875,73.68251964865046,72.74061631509628,73.03089070120413,39590000
2020-08-05,MSFT,204.01473999023438,205.98839389029322,202.7021674608065,205.89257948730528,28806400
2020-08-06,AAPL,110.72109985351562,111.2168571833951,106.73076025201287,107.32129046502143,202428800
2020-08-06,GOOG,74.5617904663086,74.67561582394502,72.86687112672202,73.1526707637032,39908000
2020-08-06,MSFT,207.2818145751953,207.3009657603517,202.68300101168293,203.43988216366904,32656800
2020-08-07,AAPL,108.20377349853516,110.6991917635781,107.40523995090824,110.24149434670589,198045600
2020-08-07,GOOG,74.28295135498047,75.3940909871806,73.64424610269486,74.5568208619512,31556000
2020-08-07,MSFT,203.57398986816406,206.65902614950627,202.0889545147241,205.84466229835917,27820400
2020-08-10,AAPL,109.7764663696289,110.79654500696687,107.12036728027815,109.65230174824191,212403600
2020-08-10,GOOG,74.36296844482422,74.75936248586667,73.21876887325952,73.91960476260361,25786000
2020-08-10,MSFT,199.5213165283203,202.99917176588565,197.70095982425147,202.79796736717944,36716500
2020-08-11,AAPL,106.51175689697266,109.53790628694743,106.25125778841227,109.03882559792697,187902400
2020-08-11,GOOG,73.57864379882812,75.05387610582981,73.46333190389336,74.18106578085045,29088000
2020-08-11,MSFT,194.85543823242188,198.94645288740764,194.62549244411483,198.47700033771494,36446500
2020-08-12,AAPL,110.05159759521484,110.30965976352992,107.41010462326905,107.60486600059996,165598000
2020-08-12,GOOG,74.88587188720703,75.17246789136084,73.82368132465425,73.84008619278659,28740000
2020-08-12,MSFT,200.42193603515625,201.46624586718303,196.16803348282602,196.68539329251882,28013100
2020-08-13,AAPL,111.99923706054688,113.00470916588479,110.94507089779177,111.4344186850555,210082000
2020-08-13,GOOG,75.47386932373047,76.40831722595104,74.95470800463754,75.07076314553568,29104000
2020-08-13,MSFT,199.9524688720703,202.49140457345376,199.4255188495774,200.66145750408137,22588900
2020-08-14,AAPL,111.89942932128906,111.98950664875923,110.08568325260936,111.82395872639943,165565200
2020-08-14,GOOG,74.94103240966797,75.64534952534594,74.699965058978,75.33518909412157,27096000
2020-08-14,MSFT,200.1440887451172,200.80517019031623,198.81235026103033,200.0099573373396,17958900
2020-08-17,AAPL,111.60728454589844,113.04854413558671,110.9791727292724,113.02419710369587,119561600
2020-08-17,GOOG,75.45050811767578,75.82975404292405,74.95296209759465,75.28598164266558,27566000
2020-08-17,MSFT,201.4662322998047,202.33809367629547,200.16323534106616,200.81474113004822,20184800
2020-08-18,AAPL,112.53728485107422,112.96333190026704,111.02299161332778,111.35896133229575,105633600
2020-08-18,GOOG,77.46951293945312,77.66186627402821,75.73532195620004,75.85808922324392,40542000
2020-08-18,MSFT,202.6255340576172,203.45906387306434,200.44110000254938,201.70576542532348,21336200
2020-08-19,AAPL,112.6784896850586,114.09540227558831,112.5835459170633,112.94629218270236,145538000
2020-08-19,GOOG,76.91927337646484,78.21904230462894,76.74133026545404,77.20655950305158,33212000
2020-08-19,MSFT,201.39622497558594,203.70119775008826,200.96404715991875,203.1153521518743,27627600
2020-08-20,AAPL,115.17876434326172,115.2931886914799,112.7028193742301,112.71986303729176,126907200
2020-08-20,GOOG,78.62017059326172,78.8249546059087,76.45553964383154,76.7164854880274,34138000
2020-08-20,MSFT,206.08297729492188,206.48634420878187,200.63750197596372,201.242545019471,26981500
2020-08-21,AAPL,121.11421203613281,121.59868597251888,116.1282420708619,116.14041187069935,338054800
2020-08-21,GOOG,78.55406951904297,79.41395612036278,77.93698709894733,78.38556884764117,28930000
2020-08-21,MSFT,204.58474731445312,207.68684029394694,204.42148080548662,205.39148111919297,36249300
2020-08-24,AAPL,122.56275939941406,125.41362769585429,120.69302357078764,125.3284093838819,345937600
2020-08-24,GOOG,78.9407730102539,80.23160028446152,78.56152703635614,79.22805919226481,28198000
2020-08-24,MSFT,205.2282257080078,206.9857624413079,204.01811028089563,206.28465870337072,25460100
2020-08-25,AAPL,121.55728149414062,121.90299144042675,119.83118355360803,121.43312428900023,211495600
2020-08-25,GOOG,79.93585205078125,80.10484569537806,78.63607537767888,78.63607537767888,44942000
2020-08-25,MSFT,207.8981475830078,208.032603228624,204.66159869274037,204.66159869274037,23043700
2020-08-26,AAPL,123.2103500366211,123.66804740538558,121.8080444692864,122.87681730695134,163022400
2020-08-26,GOOG,82.13079833984375,82.47077269087862,79.70620769132327,79.92490890014051,79868000
2020-08-26,MSFT,212.392822265625,213.29560217508455,208.7529064047803,209.25231937365362,39600800
2020-08-27,AAPL,121.73746490478516,124.1476723660599,120.59078438962894,123.81413958938536,155552400
2020-08-27,GOOG,81.23363494873047,82.26102864459942,80.80716906861035,82.19541675897041,37232000
2020-08-27,MSFT,217.60777282714844,221.99680004561142,210.71208246217046,214.0638889604695,57602200
2020-08-28,AAPL,121.54027557373047,123.13246897997037,121.31629327483492,122.71372527916922,187630000
2020-08-28,GOOG,81.73465728759766,81.87184233279594,81.05569446051668,81.19188596077241,29980000
2020-08-28,MSFT,219.8455810546875,221.50707207674154,217.60784308687542,219.14447718461588,26292900
2020-08-31,AAPL,125.66194152832031,127.57063853613053,122.70153019505685,124.24017021395687,225702700
2020-08-31,GOOG,81.2261734008789,81.9113477055188,81.03382008716446,81.90762380846677,36468000
2020-08-31,MSFT,216.59938049316406,219.64385193055338,215.42768932110053,218.0111720750018,28774200
2020-09-01,AAPL,130.66737365722656,131.27115314665346,127.11293080171876,129.28454878420325,151948100
2020-09-01,GOOG,82.54483795166016,82.79435423191664,81.12875589083004,81.34795009173867,36506000
2020-09-01,MSFT,218.2704620361328,218.443327279092,215.54291052585035,216.58014594729897,25725500
2020-09-02,AAPL,127.96019744873047,134.36794762091137,123.67538684051313,133.98815765727093,200119000
2020-09-02,GOOG,85.90338134765625,86.14692878931284,82.82418082689115,83.19423460034993,50224000
2020-09-02,MSFT,222.47702026367188,223.6391126240995,218.34730519112438,218.94274948158068,34080800
2020-09-03,AAPL,117.715576171875,125.46719678609372,117.34552656361724,123.58772784996529,257599600
2020-09-03,GOOG,81.60692596435547,84.98057243512295,80.27583354811759,84.98057243512295,62156000
2020-09-03,MSFT,208.69525146484375,220.2296683470125,206.44791544411402,220.19125873454507,58400300
2020-09-04,AAPL,117.79347229003906,120.46174167565064,107.98708803912147,116.92677156884038,332607200
2020-09-04,GOOG,79.08192443847656,81.76944814324297,76.92340649465322,80.73310500069755,52172000
2020-09-04,MSFT,205.7660675048828,209.71331914098414,197.064830308917,206.58241482472206,59664100
2020-09-08,AAPL,109.86656951904297,115.87504793239557,109.7302350684399,110.96698542167366,231366600
2020-09-08,GOOG,76.16675567626953,77.7312097470165,75.94904798459196,76.22242453036858,52218000
2020-09-08,MSFT,194.63497924804688,201.7131338950962,194.193188092468,198.3229176376269,52924300
2020-09-09,AAPL,114.24876403808594,116.02111927354656,112.24269366983658,114.19033711230628,176940500
2020-09-09,GOOG,77.38799285888672,77.98643300957828,76.34872214842332,77.41632784910259,35494000
2020-09-09,MSFT,202.92327880859375,206.33270794359146,198.51503830407134,199.37940866967836,45679000
2020-09-10,AAPL,110.51904296875,117.34553642093123,109.55496138883622,117.20920195224328,182274400
2020-09-10,GOOG,76.14836120605469,78.73602996584505,75.83945216618429,77.57090515779177,32372000
2020-09-10,MSFT,197.23764038085938,206.23661189978657,196.02753983389604,204.94966282399156,35461500
2020-09-11,AAPL,109.06803131103516,112.21347869736357,107.12038789476668,111.57075280375336,180860300
2020-09-11,GOOG,75.58670043945312,78.29460314018425,74.42559538634134,76.34618584318524,31942000
2020-09-11,MSFT,195.9507293701172,200.36858241370766,193.2712154622294,198.99520056074192,33620100
2020-09-14,AAPL,112.3400650024414,112.89514304014192,109.84708398114357,111.71681974711694,140150100
2020-09-14,GOOG,75.51512908935547,77.73791672786784,75.33918061702278,76.49555320325896,33932000
2020-09-14,MSFT,197.27610778808594,200.9160236183838,195.95074881259208,196.15243960847576,30375800
2020-09-15,AAPL,112.51537322998047,115.71924788814476,110.63589683262789,115.23233698136607,184642000
2020-09-15,GOOG,76.61656951904297,77.51771464498847,76.139159870231,76.34618123382214,26622000
2020-09-15,MSFT,200.51268005371094,201.47308182220445,198.73593092017074,200.16693483087056,21823900
2020-09-16,AAPL,109.19464111328125,112.9633343387469,109.10700071322607,112.21349478503636,154679000
2020-09-16,GOOG,75.59564208984375,77.63849923107817,75.54196033079278,77.31740980593236,26234000
2020-09-16,MSFT,196.93035888671875,202.30859926907064,196.53659069787514,202.27978839228365,26328100
2020-09-17,AAPL,107.45149230957031,109.26280142604845,105.8641654729451,106.84772755719133,178011000
2020-09-17,GOOG,74.33464050292969,74.96927299726208,73.06568647106627,74.35800776890527,37596000
2020-09-17,MSFT,194.87509155273438,196.23886006184514,192.04190977266654,192.1283423992957,34011300
2020-09-18,AAPL,104.04309844970703,107.97733869117779,103.31273223375831,107.50990847358545,287104900
2020-09-18,GOOG,72.56814575195312,74.70608768308306,71.43190193197998,74.45791380011298,62078000
2020-09-18,MSFT,192.4548797607422,195.58578376166412,188.47881764601027,194.7694511786119,55225300
2020-09-21,AAPL,107.19830322265625,107.3054242127271,100.4010239357237,101.80332967507266,195713800
2020-09-21,GOOG,71.13516235351562,71.99008121918324,69.91193410765115,71.57753254458565,57776000
2020-09-21,MSFT,194.519775390625,194.68305659370847,188.603711401574,189.38163451990854,39839700
2020-09-22,AAPL,108.88300323486328,109.90551900427155,106.3023816419501,109.730230798935,183055400
2020-09-22,GOOG,72.84002685546875,73.04182264102766,71.3026640892738,72.07606670650179,31664000
2020-09-22,MSFT,199.2064971923828,199.85957789773718,194.0779561891913,196.93994884068002,33517100
2020-09-23,AAPL,104.31578063964844,109.17514872406446,103.97493710920857,108.69797818298632,150718700
2020-09-23,GOOG,70.34237670898438,72.61635843366443,69.96909959070089,72.50800894239521,33148000
2020-09-23,MSFT,192.6469268798828,199.85955128089475,192.109104402726,199.66745926371297,30803800
2020-09-24,AAPL,105.38699340820312,107.36385041762158,102.25128611202055,102.41683403022385,167743300
2020-09-24,GOOG,70.99250030517578,71.75889498207594,70.07595142923287,70.13460091004899,29004000
2020-09-24,MSFT,195.14401245117188,197.4297730540802,191.312004614749,191.93627447628725,31202500
2020-09-25,AAPL,109.34070587158203,109.49652091920656,104.85138696986856,105.59149358674422,149981400
2020-09-25,GOOG,71.82108306884766,72.07159289269238,70.24942402415434,71.20822515708272,26460000
2020-09-25,MSFT,199.5906982421875,200.762374892185,194.51976353210432,195.4897786762094,29437300
2020-09-28,AAPL,111.9505386352539,112.30111503190352,109.82760709095112,111.99923269077127,137672400
2020-09-28,GOOG,72.79330444335938,73.40367473093676,72.0368527160217,73.27494619778422,40158000
2020-09-28,MSFT,201.14649963378906,204.1525611247907,199.82114082735507,202.52948018753506,32004900
2020-09-29,AAPL,111.10332489013672,112.29138866733861,110.5969408264079,111.55128945340192,99382200
2020-09-29,GOOG,73.03238677978516,73.39687367194625,72.50924365355029,73.08507499901698,19564000
2020-09-29,MSFT,199.05287170410156,201.75161307074254,198.62069382520687,201.06012260268366,24221900
2020-09-30,AAPL,112.77828979492188,114.19033573143906,110.64562530338286,110.81117321087004,142675200
2020-09-30,GOOG,73.04580688476562,74.04735322094507,72.5626786188085,72.90662717316646,34032000
2020-09-30,MSFT,202.00125122070312,203.58590784930948,198.36132129370048,199.50420143456046,33829100
2020-10-01,AAPL,113.73263549804688,114.63828996240579,112.7977675718812,114.56038244447453,116120400
2020-10-01,GOOG,74.06424713134766,74.50910493473182,73.52346295344805,73.77496631408265,35590000
2020-10-01,MSFT,204.0469512939453,205.51636472015986,202.95209394393123,205.03616387095073,27158400
2020-10-02,AAPL,110.06132507324219,112.3498120079921,109.28227217240111,109.93473092714387,144712000
2020-10-02,GOOG,72.49009704589844,73.72178162498719,72.11731297437478,72.66953426815141,25682000
2020-10-02,MSFT,198.0252227783203,202.6351537274752,197.40095289977685,199.76354745713493,33154800
2020-10-05,AAPL,113.4502182006836,113.59629292893594,110.57744740695462,110.9280237828925,106243800
2020-10-05,GOOG,73.86195373535156,73.97080378136963,72.78087831663224,72.87730525957215,22266000
2020-10-05,MSFT,202.04930114746094,202.07811202421507,198.78392678785568,199.01442845645465,21331600
2020-10-06,AAPL,110.1976547241211,113.08016573983656,109.31147351071068,112.67115502536377,161498200
2020-10-06,GOOG,72.24256896972656,73.89872472726182,72.00150162978693,73.34302981047601,24908000
2020-10-06,MSFT,197.7563018798828,201.85720626234854,196.70946762700416,200.55107412232323,28554300
2020-10-07,AAPL,112.06741333007812,112.52511075993657,111.14227817215749,111.61945619842345,96849000
2020-10-07,GOOG,72.58305358886719,73.01398659465444,71.37572976422659,72.78186873545032,34924000
2020-10-07,MSFT,201.5210418701172,201.78995310890036,198.53419271725218,198.86072569940842,25681100
2020-10-08,AAPL,111.96028900146484,113.35285441626657,111.59023197745923,113.206779666247,83477200
2020-10-08,GOOG,73.85748291015625,74.05977927522679,72.82164027332355,72.82164027332355,23756000
2020-10-08,MSFT,202.2413787841797,202.82722436981922,200.07087635691752,202.17414363529622,19925800
